Search_ID,Customer_ID,Search_Keyword,Search_Category,Search_Date,Result_Clicked,Product_Clicked
SRCH_002415,CUST_02844,snacks,Grocery,2026-08-08 00:52:35,1,Nestle Cold-Pressed Extra Virgin Olive Oil 1L - Charcoal
SRCH_002416,CUST_02210,cookware,Kitchen,2026-09-04 06:07:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Olive Green
SRCH_002417,CUST_00381,technology,Books,2026-03-16 11:53:35,1,Penguin Atomic Habits: Build Good Habits
SRCH_002418,CUST_00543,home,Home,2026-03-28 15:38:35,1,Solimo 100% Cotton 300TC Double Bed Sheet
SRCH_002419,CUST_01590,books,Books,2026-03-25 07:56:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Navy Blue
SRCH_002420,CUST_00682,books,Books,2026-06-23 16:25:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Pearl White
SRCH_002421,CUST_01012,winterwear,Fashion,2026-09-03 05:01:35,1,H&M Cozy Fleece Pullover Hoodie - Pearl White
SRCH_002422,CUST_02667,ultrabooks,Laptops,2026-06-18 04:04:35,1,Asus Ultra-Slim Metal Ultrabook - Navy Blue
SRCH_002423,CUST_00458,sports,Sports,2026-05-10 01:36:35,1,Nivia Carbon Fiber Badminton Racket - Midnight Black
SRCH_002424,CUST_00733,mid-range,Mobiles,2026-05-04 10:25:35,1,Motorola Sleek Curve Screen 5G Phone - Charcoal
SRCH_002425,CUST_02126,technology,Books,2026-08-05 14:36:35,1,O'Reilly Python Machine Learning & AI Mastery
SRCH_002426,CUST_00905,student laptops,Laptops,2026-07-25 07:53:35,1,MSI Student Essential Laptop - Rose Gold
SRCH_002427,CUST_02234,running shoes,Footwear,2026-06-19 13:15:35,1,Adidas Genuine Leather Oxford Shoes - Olive Green
SRCH_002428,CUST_00561,care,Personal Care,2026-07-11 01:35:35,1,Dettol Gentle Sulfate-Free Moisturizing Body Lotion - Space Gray
SRCH_002429,CUST_01304,mid-range,Mobiles,2026-06-29 07:49:35,1,Motorola Battery King Phone 6000mAh
SRCH_002430,CUST_00156,office,Furniture,2026-03-22 00:49:35,1,Sleepyhead Orthopedic Memory Foam Mattress 6-inch - Pearl White
SRCH_002431,CUST_02919,smart devices,Electronics,2026-05-24 17:34:35,1,LG Action Camera 4K Waterproof
SRCH_002432,CUST_02725,audio,Electronics,2026-06-28 23:13:35,1,Sony 4K Ultra HD Smart TV 55-inch
SRCH_002433,CUST_02895,books,Books,2026-05-29 05:59:35,1,O'Reilly Designing Data-Intensive Applications - Midnight Black
SRCH_002434,CUST_02281,fitness equipment,Sports,2026-03-26 03:10:35,1,Nivia Carbon Fiber Badminton Racket - Midnight Black
SRCH_002435,CUST_00993,small appliances,Kitchen,2026-07-13 03:41:35,1,Pigeon Stainless Steel Chef Knife Set - Rose Gold
SRCH_002436,CUST_02347,gaming,Gaming,2026-04-20 16:06:35,1,SteelSeries RGB Mechanical Gaming Keyboard - Midnight Black
SRCH_002437,CUST_01171,yoga,Sports,2026-04-15 03:36:35,1,Puma Anti-Burst Gym Exercise Ball with Pump - Silver
SRCH_002438,CUST_00038,office,Furniture,2026-06-13 08:27:35,1,Sleepyhead Orthopedic Memory Foam Mattress 6-inch
SRCH_002439,CUST_00518,furniture,Furniture,2026-06-16 17:53:35,1,Godrej Interio Minimalist Nesting Coffee Tables - Pearl White
SRCH_002440,CUST_01819,small appliances,Kitchen,2026-05-19 10:36:35,1,Philips Hard Anodized Non-Stick Cookware Set
SRCH_002441,CUST_00673,home,Home,2026-03-26 20:04:35,1,Philips 100% Cotton 300TC Double Bed Sheet - Rose Gold
SRCH_002442,CUST_00167,budget,Mobiles,2026-08-02 18:01:35,1,Realme Battery King Phone 6000mAh
SRCH_002443,CUST_01977,storage & containers,Kitchen,2026-03-24 13:46:35,1,Prestige Airtight Glass Food Storage Jars
SRCH_002444,CUST_01827,storage & containers,Kitchen,2026-04-12 00:18:35,1,Wonderchef Hard Anodized Non-Stick Cookware Set - Olive Green
SRCH_002445,CUST_01207,audio,Electronics,2026-07-26 22:19:35,1,Sennheiser 4K Ultra HD Smart TV 55-inch - Olive Green
SRCH_002446,CUST_01548,television,Electronics,2026-06-27 06:48:35,1,Boat Smart Fitness Watch
SRCH_002447,CUST_00154,footwear,Footwear,2026-05-09 08:43:35,1,Puma Cushioned Running Shoes - Olive Green
SRCH_002448,CUST_00522,men's clothing,Fashion,2026-05-20 00:47:35,1,Raymond Casual Stretch Chino Trousers - Navy Blue
SRCH_002449,CUST_01838,shaving & grooming,Personal Care,2026-06-15 11:38:35,1,Dove Cordless Rechargeable Beard Trimmer - Pearl White
SRCH_002450,CUST_02217,ultrabooks,Laptops,2026-04-09 07:49:35,1,Lenovo Ultra-Slim Metal Ultrabook
SRCH_002451,CUST_02806,accessories,Gaming,2026-07-19 11:58:35,1,Logitech G Next-Gen Home Gaming Console 1TB - Silver
SRCH_002452,CUST_01131,fashion,Fashion,2026-07-06 07:32:35,1,Adidas Denim Trucker Jacket
SRCH_002453,CUST_00237,running shoes,Footwear,2026-05-27 01:39:35,1,Reebok Cushioned Running Shoes - Classic Beige
SRCH_002454,CUST_00008,student laptops,Laptops,2026-07-18 16:25:35,1,Apple Business Productivity Notebook
SRCH_002455,CUST_01889,footwear,Footwear,2026-05-25 08:12:35,1,Adidas Waterproof Outdoor Hiking Boots - Rose Gold
SRCH_002456,CUST_01313,personal,Personal Care,2026-07-14 20:56:35,1,Philips Cordless Rechargeable Beard Trimmer
SRCH_002457,CUST_02077,home,Home,2026-07-19 01:15:35,1,Home Centre Handwoven Boho Area Rug - Pearl White
SRCH_002458,CUST_00236,bath & body,Personal Care,2026-07-13 17:44:35,1,Gillette Cordless Rechargeable Beard Trimmer - Charcoal
SRCH_002459,CUST_00253,mid-range,Mobiles,2026-08-15 14:01:35,1,Apple Sleek Curve Screen 5G Phone
SRCH_002460,CUST_01749,mid-range,Mobiles,2026-07-22 13:40:35,1,Xiaomi Smooth Display Mid-Range 5G
SRCH_002461,CUST_01583,fitness equipment,Sports,2026-08-13 09:25:35,1,Puma Extra Thick Non-Slip Eco Yoga Mat
SRCH_002462,CUST_00769,accessories,Accessories,2026-05-30 03:31:35,1,Spigen Shockproof Clear Phone Case - Charcoal
SRCH_002463,CUST_00319,electronics,Electronics,2026-03-20 02:36:35,1,Samsung Digital Mirrorless Camera - Space Gray
SRCH_002464,CUST_00776,technology,Books,2026-03-20 00:27:35,1,HarperCollins Python Machine Learning & AI Mastery
SRCH_002465,CUST_00131,accessories,Gaming,2026-07-08 13:15:35,1,PlayStation Surround Sound Gaming Headset with Mic
SRCH_002466,CUST_01151,technology,Books,2026-07-04 12:18:35,1,Penguin The Psychology of Money - Pearl White
SRCH_002467,CUST_01627,budget,Mobiles,2026-05-05 07:49:35,1,Google Smooth Display Mid-Range 5G - Midnight Black
SRCH_002468,CUST_01792,business & finance,Books,2026-07-24 23:03:35,1,O'Reilly Atomic Habits: Build Good Habits - Rose Gold
SRCH_002469,CUST_01691,technology,Books,2026-08-08 18:17:35,1,O'Reilly The Psychology of Money - Charcoal
SRCH_002470,CUST_02570,gaming,Gaming,2026-05-09 19:53:35,1,Corsair Wireless Haptic Feedback Gaming Controller
SRCH_002471,CUST_02029,technology,Books,2026-05-06 04:01:35,1,O'Reilly Python Machine Learning & AI Mastery - Charcoal
SRCH_002472,CUST_00031,gaming,Gaming,2026-07-01 23:20:35,1,Logitech G RGB Mechanical Gaming Keyboard - Navy Blue
SRCH_002473,CUST_01376,accessories,Gaming,2026-05-21 09:31:35,1,Corsair Ultra-Lightweight 8KHz Optical Gaming Mouse - Navy Blue
SRCH_002474,CUST_01642,office,Furniture,2026-03-19 13:27:35,1,Wakefit Minimalist Nesting Coffee Tables - Charcoal
SRCH_002475,CUST_01342,running shoes,Footwear,2026-05-02 16:27:35,1,Skechers Cushioned Running Shoes
SRCH_002476,CUST_02964,bedding,Home,2026-07-19 15:54:35,1,Solimo Velvet Touch Blackout Window Curtains
SRCH_002477,CUST_00642,small appliances,Kitchen,2026-04-24 12:40:35,1,Milton Stainless Steel Chef Knife Set - Classic Beige
SRCH_002478,CUST_00365,laptops,Laptops,2026-04-05 17:29:35,1,Apple Creator Studio Laptop 4K OLED - Midnight Black
SRCH_002479,CUST_00717,books,Books,2026-06-02 14:57:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Pearl White
SRCH_002480,CUST_02036,small appliances,Kitchen,2026-08-25 21:38:35,1,Milton Electric Rapid Air Fryer 4.5L
SRCH_002481,CUST_02127,kitchen,Kitchen,2026-05-11 09:58:35,1,Hawkins Stainless Steel Chef Knife Set - Silver
SRCH_002482,CUST_01104,home,Home,2026-05-31 12:58:35,1,Solimo Smart LED Color Ambient Bulb - Olive Green
SRCH_002483,CUST_00191,accessories,Gaming,2026-06-21 06:26:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_002484,CUST_02177,business & finance,Books,2026-08-19 18:19:35,1,Penguin Atomic Habits: Build Good Habits - Crimson Red
SRCH_002485,CUST_00624,accessories,Gaming,2026-07-29 16:56:35,1,Corsair RGB Mechanical Gaming Keyboard - Rose Gold
SRCH_002486,CUST_01106,personal,Personal Care,2026-08-25 01:41:35,1,Dove Gentle Sulfate-Free Moisturizing Body Lotion
SRCH_002487,CUST_02321,accessories,Gaming,2026-04-04 00:17:35,1,Razer Next-Gen Home Gaming Console 1TB
SRCH_002488,CUST_02900,office,Furniture,2026-08-20 17:17:35,1,Sleepyhead Ergonomic Mesh High-Back Office Chair - Olive Green
SRCH_002489,CUST_01075,men's clothing,Fashion,2026-04-14 05:55:35,1,FabIndia Denim Trucker Jacket
SRCH_002490,CUST_02165,running shoes,Footwear,2026-08-27 12:46:35,1,Adidas Genuine Leather Oxford Shoes
SRCH_002491,CUST_00807,mobiles,Mobiles,2026-06-07 15:39:35,1,Realme Smooth Display Mid-Range 5G - Crimson Red
SRCH_002492,CUST_00665,bags & backpacks,Accessories,2026-04-04 21:40:35,1,Logitech Ergonomic Silent Wireless Mouse
SRCH_002493,CUST_00446,kitchen,Kitchen,2026-06-18 05:35:35,1,Hawkins Heavy-Duty 750W Mixer Grinder - Olive Green
SRCH_002494,CUST_02647,electronics,Electronics,2026-08-13 08:24:35,1,JBL Bass Soundbar with Subwoofer - Midnight Black
SRCH_002495,CUST_01415,accessories,Gaming,2026-07-06 16:25:35,1,Corsair Wireless Haptic Feedback Gaming Controller - Classic Beige
SRCH_002496,CUST_01071,technology,Books,2026-05-11 16:30:35,1,Penguin Designing Data-Intensive Applications
SRCH_002497,CUST_02648,living room,Furniture,2026-06-13 22:04:35,1,Sleepyhead Orthopedic Memory Foam Mattress 6-inch
SRCH_002498,CUST_01552,shaving & grooming,Personal Care,2026-09-02 00:59:35,1,Dettol Gentle Sulfate-Free Moisturizing Body Lotion
SRCH_002499,CUST_02571,smart devices,Electronics,2026-06-03 12:26:35,1,Samsung Noise Cancelling Wireless Earbuds - Pearl White
SRCH_002500,CUST_00342,personal,Personal Care,2026-04-04 19:47:35,1,Dove Gentle Sulfate-Free Moisturizing Body Lotion - Space Gray
SRCH_002501,CUST_02300,bedding,Home,2026-08-12 03:10:35,1,Spaces Velvet Touch Blackout Window Curtains - Pearl White
SRCH_002502,CUST_02608,business & finance,Books,2026-03-28 03:29:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Crimson Red
SRCH_002503,CUST_01365,business & finance,Books,2026-04-27 01:35:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Charcoal
SRCH_002504,CUST_01276,gaming laptops,Laptops,2026-05-22 14:45:35,1,MSI Student Essential Laptop - Space Gray
SRCH_002505,CUST_00632,storage & containers,Kitchen,2026-08-19 19:48:35,1,Prestige Hard Anodized Non-Stick Cookware Set - Classic Beige
SRCH_002506,CUST_02800,kitchen,Kitchen,2026-09-04 07:24:35,1,Milton Electric Rapid Air Fryer 4.5L
SRCH_002507,CUST_00846,fashion,Fashion,2026-04-17 11:04:35,1,Puma Casual Stretch Chino Trousers - Navy Blue
SRCH_002508,CUST_01277,footwear,Footwear,2026-04-26 19:42:35,1,Reebok Waterproof Outdoor Hiking Boots - Rose Gold
SRCH_002509,CUST_02624,office,Furniture,2026-05-17 03:27:35,1,Godrej Interio Orthopedic Memory Foam Mattress 6-inch
SRCH_002510,CUST_00621,men's clothing,Fashion,2026-06-06 03:14:35,1,Levis Floral Print Maxi Summer Dress - Olive Green
SRCH_002511,CUST_02298,mobile accessories,Accessories,2026-08-01 23:58:35,1,Portronics Water-Resistant Laptop Backpack 15.6-inch
SRCH_002512,CUST_01950,office,Furniture,2026-05-13 18:00:35,1,IKEA Modern Engineered Wood Computer Desk - Rose Gold
SRCH_002513,CUST_02529,bedding,Home,2026-05-12 21:49:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_002514,CUST_02263,outdoor sports,Sports,2026-04-25 18:52:35,1,Nivia Anti-Burst Gym Exercise Ball with Pump
SRCH_002515,CUST_00388,gaming,Gaming,2026-06-06 23:06:35,1,SteelSeries Surround Sound Gaming Headset with Mic - Classic Beige
SRCH_002516,CUST_01555,grocery,Grocery,2026-07-19 21:54:35,1,Saffola Organic Green Tea Herbal Infusion 100 Bags
SRCH_002517,CUST_00731,running shoes,Footwear,2026-06-02 03:45:35,1,Nike Genuine Leather Oxford Shoes - Crimson Red
SRCH_002518,CUST_01754,cooking essentials,Grocery,2026-06-29 18:25:35,1,Organic India Organic Green Tea Herbal Infusion 100 Bags - Olive Green
SRCH_002519,CUST_02693,laptops,Laptops,2026-08-29 03:23:35,1,HP Ultra-Slim Metal Ultrabook - Charcoal
SRCH_002520,CUST_02418,grocery,Grocery,2026-08-16 04:14:35,1,Nestle Artisan Dark Roasted Arabica Coffee Beans 250g - Pearl White
SRCH_002521,CUST_00083,ultrabooks,Laptops,2026-07-16 01:38:35,1,Lenovo Student Essential Laptop
SRCH_002522,CUST_01567,bedding,Home,2026-04-04 01:52:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_002523,CUST_02291,laptops,Laptops,2026-06-16 18:02:35,1,Apple Creator Studio Laptop 4K OLED - Rose Gold
SRCH_002524,CUST_02194,men's clothing,Fashion,2026-03-13 16:58:35,1,FabIndia Casual Stretch Chino Trousers
SRCH_002525,CUST_01551,sports,Sports,2026-06-26 21:43:35,1,Yonex Carbon Fiber Badminton Racket - Navy Blue
SRCH_002526,CUST_00006,laptops,Laptops,2026-03-26 10:31:35,1,Acer Ultra-Slim Metal Ultrabook - Classic Beige
SRCH_002527,CUST_00059,beauty,Beauty,2026-08-04 00:50:35,1,L'Oreal Hydrating Hyaluronic Acid Serum
SRCH_002528,CUST_01020,books,Books,2026-03-25 00:16:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Space Gray
SRCH_002529,CUST_02206,television,Electronics,2026-08-16 08:27:35,1,Noise 4K Ultra HD Smart TV 55-inch
SRCH_002530,CUST_02954,ultrabooks,Laptops,2026-05-27 23:30:35,1,Asus Creator Studio Laptop 4K OLED - Crimson Red
SRCH_002531,CUST_02032,technology,Books,2026-06-10 13:55:35,1,O'Reilly The Psychology of Money - Charcoal
SRCH_002532,CUST_00723,accessories,Gaming,2026-07-25 15:18:35,1,SteelSeries Wireless Haptic Feedback Gaming Controller - Midnight Black
SRCH_002533,CUST_02230,wearables,Electronics,2026-03-29 14:13:35,1,JBL Smart Fitness Watch
SRCH_002534,CUST_00687,office,Furniture,2026-06-06 05:17:35,1,Wakefit Ergonomic Mesh High-Back Office Chair - Midnight Black
SRCH_002535,CUST_01092,mobiles,Mobiles,2026-04-03 09:19:35,1,Apple Sleek Curve Screen 5G Phone
SRCH_002536,CUST_02098,kitchen,Kitchen,2026-08-30 05:34:35,1,Prestige Electric Rapid Air Fryer 4.5L
SRCH_002537,CUST_02762,mobiles,Mobiles,2026-04-29 11:52:35,1,Apple Sleek Curve Screen 5G Phone - Pearl White
SRCH_002538,CUST_01691,men's clothing,Fashion,2026-07-04 23:04:35,1,FabIndia Floral Print Maxi Summer Dress
SRCH_002539,CUST_00038,technology,Books,2026-03-25 14:42:35,1,O'Reilly Deep Work: Focused Success in a Distracted World - Pearl White
SRCH_002540,CUST_02078,kitchen,Kitchen,2026-06-18 23:48:35,1,Pigeon Heavy-Duty 750W Mixer Grinder
SRCH_002541,CUST_02725,smart devices,Electronics,2026-03-21 14:59:35,1,Samsung Digital Mirrorless Camera
SRCH_002542,CUST_01514,mobile accessories,Accessories,2026-06-30 07:08:35,1,Logitech Magnetic Qi Fast Wireless Charger Stand - Rose Gold
SRCH_002543,CUST_01938,accessories,Gaming,2026-06-11 14:41:35,1,Razer Wireless Haptic Feedback Gaming Controller - Silver
SRCH_002544,CUST_01475,accessories,Accessories,2026-08-23 14:01:35,1,Logitech Water-Resistant Laptop Backpack 15.6-inch - Crimson Red
SRCH_002545,CUST_02730,electronics,Electronics,2026-07-18 19:23:35,1,JBL Wireless Bluetooth Headphones
SRCH_002546,CUST_02194,winterwear,Fashion,2026-07-18 00:15:35,1,Raymond Denim Trucker Jacket
SRCH_002547,CUST_02543,storage & containers,Kitchen,2026-04-16 02:42:35,1,Pigeon Heavy-Duty 750W Mixer Grinder - Charcoal
SRCH_002548,CUST_01280,accessories,Gaming,2026-04-25 01:46:35,1,PlayStation Next-Gen Home Gaming Console 1TB - Space Gray
SRCH_002549,CUST_01325,mid-range,Mobiles,2026-04-07 09:48:35,1,Samsung Sleek Curve Screen 5G Phone - Olive Green
SRCH_002550,CUST_01407,running shoes,Footwear,2026-07-23 23:34:35,1,Skechers Cushioned Running Shoes - Olive Green
SRCH_002551,CUST_00277,beverages,Grocery,2026-07-21 04:00:35,1,Saffola Roasted California Almonds 500g - Pearl White
SRCH_002552,CUST_00397,smart devices,Electronics,2026-04-14 22:58:35,1,JBL Noise Cancelling Wireless Earbuds - Space Gray
SRCH_002553,CUST_01548,accessories,Gaming,2026-08-08 19:40:35,1,Logitech G Ultra-Lightweight 8KHz Optical Gaming Mouse - Pearl White
SRCH_002554,CUST_02853,audio,Electronics,2026-04-30 00:13:35,1,Samsung Action Camera 4K Waterproof
SRCH_002555,CUST_01171,bedding,Home,2026-08-02 19:22:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_002556,CUST_01608,fashion,Fashion,2026-06-21 12:17:35,1,Puma Cozy Fleece Pullover Hoodie - Classic Beige
SRCH_002557,CUST_00461,fitness equipment,Sports,2026-04-23 02:02:35,1,Cosco Extra Thick Non-Slip Eco Yoga Mat
SRCH_002558,CUST_02040,small appliances,Kitchen,2026-04-06 15:03:35,1,Pigeon Heavy-Duty 750W Mixer Grinder
SRCH_002559,CUST_00632,kitchen,Kitchen,2026-06-17 20:14:35,1,Philips Electric Rapid Air Fryer 4.5L - Midnight Black
SRCH_002560,CUST_00710,running shoes,Footwear,2026-05-10 05:23:35,1,Bata Classic Low-Top Canvas Sneakers
SRCH_002561,CUST_00134,ultrabooks,Laptops,2026-08-07 20:50:35,1,Apple Ultra-Slim Metal Ultrabook
SRCH_002562,CUST_02444,men's clothing,Fashion,2026-06-13 23:36:35,1,FabIndia Classic Denim Slim Jeans - Classic Beige
SRCH_002563,CUST_00883,care,Personal Care,2026-06-21 18:32:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml
SRCH_002564,CUST_02571,running shoes,Footwear,2026-06-29 19:18:35,1,Puma Genuine Leather Oxford Shoes
SRCH_002565,CUST_00127,decor,Home,2026-04-26 23:54:35,1,Spaces Velvet Touch Blackout Window Curtains - Pearl White
SRCH_002566,CUST_00281,sneakers,Footwear,2026-09-06 04:17:35,1,Clarks Cushioned Running Shoes
SRCH_002567,CUST_01448,student laptops,Laptops,2026-06-02 06:06:35,1,Apple Student Essential Laptop
SRCH_002568,CUST_00740,beverages,Grocery,2026-06-10 05:52:35,1,Saffola Artisan Dark Roasted Arabica Coffee Beans 250g
SRCH_002569,CUST_00834,accessories,Accessories,2026-03-17 00:56:35,1,Anker Water-Resistant Laptop Backpack 15.6-inch - Navy Blue
SRCH_002570,CUST_01675,technology,Books,2026-08-19 11:54:35,1,O'Reilly Atomic Habits: Build Good Habits - Rose Gold
SRCH_002571,CUST_01375,mobiles,Mobiles,2026-08-27 00:17:35,1,OnePlus NextGen Smartphone Pro Max
SRCH_002572,CUST_02266,care,Personal Care,2026-05-03 08:24:35,1,Colgate Cordless Rechargeable Beard Trimmer
SRCH_002573,CUST_01115,smart devices,Electronics,2026-08-16 02:24:35,1,Samsung Noise Cancelling Wireless Earbuds - Pearl White
SRCH_002574,CUST_00922,fragrances,Beauty,2026-06-26 03:48:35,1,Minimalist Vitamin C Brightening Facial Cleanser - Rose Gold
SRCH_002575,CUST_00871,accessories,Gaming,2026-08-28 03:20:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_002576,CUST_02233,electronics,Electronics,2026-05-19 08:57:35,1,Bose Bass Soundbar with Subwoofer - Midnight Black
SRCH_002577,CUST_01864,technology,Books,2026-04-18 12:28:35,1,Random House Atomic Habits: Build Good Habits - Classic Beige
SRCH_002578,CUST_01999,laptops,Laptops,2026-08-03 13:07:35,1,Asus Ultra-Slim Metal Ultrabook - Navy Blue
SRCH_002579,CUST_01287,accessories,Gaming,2026-06-29 22:26:35,1,Xbox Surround Sound Gaming Headset with Mic
SRCH_002580,CUST_02076,storage & containers,Kitchen,2026-08-18 07:24:35,1,Milton Electric Rapid Air Fryer 4.5L
SRCH_002581,CUST_01572,cookware,Kitchen,2026-06-26 19:23:35,1,Pigeon Airtight Glass Food Storage Jars
SRCH_002582,CUST_00326,home,Home,2026-05-13 02:54:35,1,IKEA Velvet Touch Blackout Window Curtains - Midnight Black
SRCH_002583,CUST_02549,fashion,Fashion,2026-07-15 05:39:35,1,Raymond Casual Stretch Chino Trousers - Navy Blue
SRCH_002584,CUST_00515,shaving & grooming,Personal Care,2026-05-08 04:12:35,1,Colgate Deep Cleansing Charcoal Body Wash 500ml
SRCH_002585,CUST_02377,grocery,Grocery,2026-06-05 05:03:35,1,Organic India Artisan Dark Roasted Arabica Coffee Beans 250g
SRCH_002586,CUST_01717,smart devices,Electronics,2026-07-23 02:02:35,1,Samsung Digital Mirrorless Camera
SRCH_002587,CUST_02423,running shoes,Footwear,2026-04-08 22:22:35,1,Bata Classic Low-Top Canvas Sneakers
SRCH_002588,CUST_01221,grocery,Grocery,2026-06-25 04:52:35,1,Saffola Organic Raw Honey 500g - Crimson Red
SRCH_002589,CUST_01378,accessories,Gaming,2026-05-26 12:30:35,1,Logitech G Surround Sound Gaming Headset with Mic
SRCH_002590,CUST_01483,accessories,Gaming,2026-06-23 06:37:35,1,Logitech G Wireless Haptic Feedback Gaming Controller
SRCH_002591,CUST_00218,running shoes,Footwear,2026-06-13 04:54:35,1,Puma Cushioned Running Shoes - Crimson Red
SRCH_002592,CUST_02626,gaming,Gaming,2026-06-06 03:08:35,1,Xbox Surround Sound Gaming Headset with Mic
SRCH_002593,CUST_01835,mid-range,Mobiles,2026-04-29 00:34:35,1,OnePlus NextGen Smartphone Pro Max
SRCH_002594,CUST_01653,running shoes,Footwear,2026-08-03 00:48:35,1,Adidas Genuine Leather Oxford Shoes
SRCH_002595,CUST_02156,decor,Home,2026-04-10 03:34:35,1,Home Centre Handwoven Boho Area Rug - Pearl White
SRCH_002596,CUST_01129,bedding,Home,2026-05-29 14:12:35,1,Spaces Collapsible Fabric Storage Organizers
SRCH_002597,CUST_01366,smart devices,Electronics,2026-07-16 22:00:35,1,LG Compact Bluetooth Speaker - Silver
