Interaction_ID,Customer_ID,Product_ID,Interaction_Type,Timestamp,Session_ID,Search_Keyword,Category,Device,Time_Spent,Product_Viewed,Added_To_Wishlist,Added_To_Cart,Purchased,Rating_Given
INT_0014840,CUST_02655,PROD_00507,Purchase,2026-06-13 06:11:29,SESS_172948,,Accessories,Desktop,102,1,0,1,1,0
INT_0014841,CUST_02655,PROD_00075,View,2026-06-13 06:12:14,SESS_172948,,Mobiles,Desktop,50,1,0,0,0,0
INT_0014842,CUST_02655,PROD_00075,Cart,2026-06-13 06:12:14,SESS_172948,,Mobiles,Desktop,35,1,0,1,0,0
INT_0014843,CUST_01607,PROD_00135,Search,2026-08-26 10:11:35,SESS_652830,men's clothing,Fashion,Tablet,29,0,0,0,0,0
INT_0014844,CUST_01607,PROD_00154,View,2026-08-26 10:13:23,SESS_652830,,Fashion,Tablet,166,1,0,0,0,0
INT_0014845,CUST_01046,PROD_00589,Search,2026-05-04 17:17:35,SESS_959564,shaving & grooming,Personal Care,Mobile App,28,0,0,0,0,0
INT_0014846,CUST_01046,PROD_00619,View,2026-05-04 17:18:29,SESS_959564,,Personal Care,Mobile App,205,1,0,0,0,0
INT_0014847,CUST_00168,PROD_00011,Search,2026-04-01 21:35:35,SESS_138119,television,Electronics,Mobile App,32,0,0,0,0,0
INT_0014848,CUST_00168,PROD_00005,View,2026-04-01 21:36:25,SESS_138119,,Electronics,Mobile App,215,1,0,0,0,0
INT_0014849,CUST_00168,PROD_00006,View,2026-04-01 21:37:54,SESS_138119,,Electronics,Mobile App,22,1,0,0,0,0
INT_0014850,CUST_00168,PROD_00041,View,2026-04-01 21:39:18,SESS_138119,,Electronics,Mobile App,228,1,0,0,0,0
INT_0014851,CUST_01514,PROD_00070,Search,2026-04-13 05:23:35,SESS_924038,budget,Mobiles,Mobile App,52,0,0,0,0,0
INT_0014852,CUST_01514,PROD_00043,View,2026-04-13 05:25:58,SESS_924038,,Mobiles,Mobile App,202,1,0,0,0,0
INT_0014853,CUST_01514,PROD_00043,Cart,2026-04-13 05:25:58,SESS_924038,,Mobiles,Mobile App,38,1,0,1,0,0
INT_0014854,CUST_00848,PROD_00220,Search,2026-07-22 09:37:35,SESS_397304,skincare,Beauty,Mobile App,55,0,0,0,0,0
INT_0014855,CUST_00848,PROD_00227,View,2026-07-22 09:38:52,SESS_397304,,Beauty,Mobile App,166,1,0,0,0,0
INT_0014856,CUST_00848,PROD_00227,Cart,2026-07-22 09:38:52,SESS_397304,,Beauty,Mobile App,67,1,0,1,0,0
INT_0014857,CUST_00848,PROD_00227,Purchase,2026-07-22 09:38:52,SESS_397304,,Beauty,Mobile App,70,1,0,1,1,0
INT_0014858,CUST_00848,PROD_00228,View,2026-07-22 09:40:07,SESS_397304,,Beauty,Mobile App,99,1,0,0,0,0
INT_0014859,CUST_00848,PROD_00228,Wishlist,2026-07-22 09:40:07,SESS_397304,,Beauty,Mobile App,20,1,1,0,0,0
INT_0014860,CUST_00848,PROD_00228,Cart,2026-07-22 09:40:07,SESS_397304,,Beauty,Mobile App,70,1,1,1,0,0
INT_0014861,CUST_00848,PROD_00228,Purchase,2026-07-22 09:40:07,SESS_397304,,Beauty,Mobile App,154,1,1,1,1,0
INT_0014862,CUST_00885,PROD_00027,Search,2026-07-11 20:43:35,SESS_204236,wearables,Electronics,Mobile App,30,0,0,0,0,0
INT_0014863,CUST_00885,PROD_00031,View,2026-07-11 20:44:26,SESS_204236,,Electronics,Mobile App,175,1,0,0,0,0
INT_0014864,CUST_00885,PROD_00031,Cart,2026-07-11 20:44:26,SESS_204236,,Electronics,Mobile App,40,1,0,1,0,0
INT_0014865,CUST_00885,PROD_00031,Purchase,2026-07-11 20:44:26,SESS_204236,,Electronics,Mobile App,104,1,0,1,1,0
INT_0014866,CUST_00885,PROD_00031,Rating,2026-07-18 20:44:26,SESS_204236,,Electronics,Mobile App,30,1,0,1,1,3
INT_0014867,CUST_00885,PROD_00019,View,2026-07-11 20:44:57,SESS_204236,,Electronics,Mobile App,119,1,0,0,0,0
INT_0014868,CUST_00885,PROD_00019,Cart,2026-07-11 20:44:57,SESS_204236,,Electronics,Mobile App,60,1,0,1,0,0
INT_0014869,CUST_00885,PROD_00019,Purchase,2026-07-11 20:44:57,SESS_204236,,Electronics,Mobile App,291,1,0,1,1,0
INT_0014870,CUST_00885,PROD_00019,Rating,2026-07-16 20:44:57,SESS_204236,,Electronics,Mobile App,42,1,0,1,1,4
INT_0014871,CUST_00885,PROD_00004,View,2026-07-11 20:46:45,SESS_204236,,Electronics,Mobile App,209,1,0,0,0,0
INT_0014872,CUST_00885,PROD_00041,View,2026-07-11 20:48:06,SESS_204236,,Electronics,Mobile App,207,1,0,0,0,0
INT_0014873,CUST_01296,PROD_00460,Search,2026-05-20 02:08:35,SESS_860079,business & finance,Books,Mobile Web,53,0,0,0,0,0
INT_0014874,CUST_01296,PROD_00442,View,2026-05-20 02:09:36,SESS_860079,,Books,Mobile Web,135,1,0,0,0,0
INT_0014875,CUST_01296,PROD_00442,Cart,2026-05-20 02:09:36,SESS_860079,,Books,Mobile Web,75,1,0,1,0,0
INT_0014876,CUST_01296,PROD_00426,View,2026-05-20 02:11:55,SESS_860079,,Books,Mobile Web,62,1,0,0,0,0
INT_0014877,CUST_01878,PROD_00437,Search,2026-06-26 07:40:35,SESS_267773,business & finance,Books,Tablet,22,0,0,0,0,0
INT_0014878,CUST_01878,PROD_00434,View,2026-06-26 07:42:46,SESS_267773,,Books,Tablet,28,1,0,0,0,0
INT_0014879,CUST_01878,PROD_00460,View,2026-06-26 07:44:34,SESS_267773,,Books,Tablet,150,1,0,0,0,0
INT_0014880,CUST_01878,PROD_00460,Cart,2026-06-26 07:44:34,SESS_267773,,Books,Tablet,29,1,0,1,0,0
INT_0014881,CUST_01878,PROD_00460,Purchase,2026-06-26 07:44:34,SESS_267773,,Books,Tablet,259,1,0,1,1,0
INT_0014882,CUST_01878,PROD_00445,View,2026-06-26 07:47:23,SESS_267773,,Books,Tablet,137,1,0,0,0,0
INT_0014883,CUST_01878,PROD_00445,Wishlist,2026-06-26 07:47:23,SESS_267773,,Books,Tablet,17,1,1,0,0,0
INT_0014884,CUST_02879,PROD_00047,Search,2026-06-02 15:35:35,SESS_431980,mid-range,Mobiles,Desktop,30,0,0,0,0,0
INT_0014885,CUST_02879,PROD_00082,View,2026-06-02 15:37:42,SESS_431980,,Mobiles,Desktop,140,1,0,0,0,0
INT_0014886,CUST_02879,PROD_00055,View,2026-06-02 15:39:05,SESS_431980,,Mobiles,Desktop,216,1,0,0,0,0
INT_0014887,CUST_02879,PROD_00055,Cart,2026-06-02 15:39:05,SESS_431980,,Mobiles,Desktop,20,1,0,1,0,0
INT_0014888,CUST_02879,PROD_00048,View,2026-06-02 15:41:50,SESS_431980,,Mobiles,Desktop,218,1,0,0,0,0
INT_0014889,CUST_02879,PROD_00048,Cart,2026-06-02 15:41:50,SESS_431980,,Mobiles,Desktop,66,1,0,1,0,0
INT_0014890,CUST_02879,PROD_00048,Purchase,2026-06-02 15:41:50,SESS_431980,,Mobiles,Desktop,218,1,0,1,1,0
INT_0014891,CUST_02879,PROD_00032,Purchase,2026-06-02 15:41:50,SESS_431980,,Electronics,Desktop,112,1,0,1,1,0
INT_0014892,CUST_02329,PROD_00091,Search,2026-04-11 04:32:35,SESS_201248,laptops,Laptops,Mobile App,31,0,0,0,0,0
INT_0014893,CUST_02329,PROD_00091,View,2026-04-11 04:34:29,SESS_201248,,Laptops,Mobile App,81,1,0,0,0,0
INT_0014894,CUST_02329,PROD_00096,View,2026-04-11 04:36:09,SESS_201248,,Laptops,Mobile App,86,1,0,0,0,0
INT_0014895,CUST_02329,PROD_00096,Cart,2026-04-11 04:36:09,SESS_201248,,Laptops,Mobile App,78,1,0,1,0,0
INT_0014896,CUST_00364,PROD_00362,Search,2026-08-07 12:33:35,SESS_991442,office,Furniture,Mobile App,43,0,0,0,0,0
INT_0014897,CUST_00364,PROD_00363,View,2026-08-07 12:34:59,SESS_991442,,Furniture,Mobile App,176,1,0,0,0,0
INT_0014898,CUST_00364,PROD_00363,Wishlist,2026-08-07 12:34:59,SESS_991442,,Furniture,Mobile App,16,1,1,0,0,0
INT_0014899,CUST_00364,PROD_00363,Cart,2026-08-07 12:34:59,SESS_991442,,Furniture,Mobile App,29,1,1,1,0,0
INT_0014900,CUST_00364,PROD_00343,View,2026-08-07 12:37:12,SESS_991442,,Furniture,Mobile App,75,1,0,0,0,0
INT_0014901,CUST_00364,PROD_00343,Wishlist,2026-08-07 12:37:12,SESS_991442,,Furniture,Mobile App,15,1,1,0,0,0
INT_0014902,CUST_00364,PROD_00344,View,2026-08-07 12:39:15,SESS_991442,,Furniture,Mobile App,141,1,0,0,0,0
INT_0014903,CUST_01981,PROD_00276,Search,2026-06-01 15:04:35,SESS_853389,lighting,Home,Tablet,22,0,0,0,0,0
INT_0014904,CUST_01981,PROD_00291,View,2026-06-01 15:05:32,SESS_853389,,Home,Tablet,21,1,0,0,0,0
INT_0014905,CUST_01981,PROD_00291,Wishlist,2026-06-01 15:05:32,SESS_853389,,Home,Tablet,23,1,1,0,0,0
INT_0014906,CUST_01981,PROD_00263,View,2026-06-01 15:06:11,SESS_853389,,Home,Tablet,24,1,0,0,0,0
INT_0014907,CUST_01981,PROD_00263,Cart,2026-06-01 15:06:11,SESS_853389,,Home,Tablet,28,1,0,1,0,0
INT_0014908,CUST_01981,PROD_00272,View,2026-06-01 15:07:42,SESS_853389,,Home,Tablet,125,1,0,0,0,0
INT_0014909,CUST_01981,PROD_00272,Cart,2026-06-01 15:07:42,SESS_853389,,Home,Tablet,72,1,0,1,0,0
INT_0014910,CUST_01981,PROD_00272,Purchase,2026-06-01 15:07:42,SESS_853389,,Home,Tablet,61,1,0,1,1,0
INT_0014911,CUST_00162,PROD_00453,Search,2026-03-12 03:09:35,SESS_196387,books,Books,Mobile App,56,0,0,0,0,0
INT_0014912,CUST_00162,PROD_00437,View,2026-03-12 03:12:02,SESS_196387,,Books,Mobile App,76,1,0,0,0,0
INT_0014913,CUST_00162,PROD_00437,Wishlist,2026-03-12 03:12:02,SESS_196387,,Books,Mobile App,8,1,1,0,0,0
INT_0014914,CUST_00162,PROD_00437,Cart,2026-03-12 03:12:02,SESS_196387,,Books,Mobile App,23,1,1,1,0,0
INT_0014915,CUST_00162,PROD_00437,Purchase,2026-03-12 03:12:02,SESS_196387,,Books,Mobile App,61,1,1,1,1,0
INT_0014916,CUST_00162,PROD_00449,View,2026-03-12 03:14:47,SESS_196387,,Books,Mobile App,105,1,0,0,0,0
INT_0014917,CUST_00162,PROD_00449,Cart,2026-03-12 03:14:47,SESS_196387,,Books,Mobile App,25,1,0,1,0,0
INT_0014918,CUST_00162,PROD_00449,Purchase,2026-03-12 03:14:47,SESS_196387,,Books,Mobile App,143,1,0,1,1,0
INT_0014919,CUST_00162,PROD_00449,Rating,2026-03-16 03:14:47,SESS_196387,,Books,Mobile App,88,1,0,1,1,1
INT_0014920,CUST_00263,PROD_00028,Search,2026-08-06 13:00:35,SESS_924536,television,Electronics,Mobile Web,36,0,0,0,0,0
INT_0014921,CUST_00263,PROD_00039,View,2026-08-06 13:03:23,SESS_924536,,Electronics,Mobile Web,26,1,0,0,0,0
INT_0014922,CUST_00263,PROD_00039,Wishlist,2026-08-06 13:03:23,SESS_924536,,Electronics,Mobile Web,25,1,1,0,0,0
INT_0014923,CUST_02959,PROD_00019,Search,2026-03-30 19:01:35,SESS_954328,wearables,Electronics,Mobile App,53,0,0,0,0,0
INT_0014924,CUST_02959,PROD_00018,View,2026-03-30 19:03:28,SESS_954328,,Electronics,Mobile App,133,1,0,0,0,0
INT_0014925,CUST_01125,PROD_00306,Search,2026-07-02 21:02:35,SESS_224337,kitchen,Kitchen,Tablet,15,0,0,0,0,0
INT_0014926,CUST_01125,PROD_00312,View,2026-07-02 21:04:33,SESS_224337,,Kitchen,Tablet,202,1,0,0,0,0
INT_0014927,CUST_01125,PROD_00312,Cart,2026-07-02 21:04:33,SESS_224337,,Kitchen,Tablet,42,1,0,1,0,0
INT_0014928,CUST_01267,PROD_00486,Search,2026-05-30 07:17:35,SESS_953900,accessories,Gaming,Mobile Web,50,0,0,0,0,0
INT_0014929,CUST_01267,PROD_00502,View,2026-05-30 07:19:12,SESS_953900,,Gaming,Mobile Web,218,1,0,0,0,0
INT_0014930,CUST_01267,PROD_00502,Cart,2026-05-30 07:19:12,SESS_953900,,Gaming,Mobile Web,85,1,0,1,0,0
INT_0014931,CUST_01267,PROD_00493,View,2026-05-30 07:20:06,SESS_953900,,Gaming,Mobile Web,39,1,0,0,0,0
INT_0014932,CUST_01267,PROD_00503,View,2026-05-30 07:22:01,SESS_953900,,Gaming,Mobile Web,131,1,0,0,0,0
INT_0014933,CUST_01267,PROD_00503,Wishlist,2026-05-30 07:22:01,SESS_953900,,Gaming,Mobile Web,21,1,1,0,0,0
INT_0014934,CUST_01267,PROD_00503,Cart,2026-05-30 07:22:01,SESS_953900,,Gaming,Mobile Web,41,1,1,1,0,0
INT_0014935,CUST_01267,PROD_00503,Purchase,2026-05-30 07:22:01,SESS_953900,,Gaming,Mobile Web,69,1,1,1,1,0
INT_0014936,CUST_01267,PROD_00503,Rating,2026-06-03 07:22:01,SESS_953900,,Gaming,Mobile Web,70,1,1,1,1,5
INT_0014937,CUST_01267,PROD_00479,View,2026-05-30 07:24:29,SESS_953900,,Gaming,Mobile Web,128,1,0,0,0,0
INT_0014938,CUST_00541,PROD_00599,Search,2026-08-21 10:55:35,SESS_420943,shaving & grooming,Personal Care,Desktop,19,0,0,0,0,0
INT_0014939,CUST_00541,PROD_00616,View,2026-08-21 10:58:06,SESS_420943,,Personal Care,Desktop,163,1,0,0,0,0
INT_0014940,CUST_00541,PROD_00616,Cart,2026-08-21 10:58:06,SESS_420943,,Personal Care,Desktop,56,1,0,1,0,0
INT_0014941,CUST_00541,PROD_00616,Purchase,2026-08-21 10:58:06,SESS_420943,,Personal Care,Desktop,217,1,0,1,1,0
INT_0014942,CUST_00541,PROD_00591,View,2026-08-21 11:00:28,SESS_420943,,Personal Care,Desktop,207,1,0,0,0,0
INT_0014943,CUST_00541,PROD_00619,View,2026-08-21 11:02:51,SESS_420943,,Personal Care,Desktop,124,1,0,0,0,0
INT_0014944,CUST_00541,PROD_00619,Cart,2026-08-21 11:02:51,SESS_420943,,Personal Care,Desktop,58,1,0,1,0,0
INT_0014945,CUST_02031,PROD_00436,Search,2026-06-30 20:17:35,SESS_940187,books,Books,Desktop,47,0,0,0,0,0
INT_0014946,CUST_02031,PROD_00451,View,2026-06-30 20:19:54,SESS_940187,,Books,Desktop,65,1,0,0,0,0
INT_0014947,CUST_02031,PROD_00454,View,2026-06-30 20:22:47,SESS_940187,,Books,Desktop,89,1,0,0,0,0
INT_0014948,CUST_02031,PROD_00429,View,2026-06-30 20:24:08,SESS_940187,,Books,Desktop,230,1,0,0,0,0
INT_0014949,CUST_02031,PROD_00429,Cart,2026-06-30 20:24:08,SESS_940187,,Books,Desktop,60,1,0,1,0,0
INT_0014950,CUST_02031,PROD_00433,View,2026-06-30 20:26:39,SESS_940187,,Books,Desktop,200,1,0,0,0,0
INT_0014951,CUST_01484,PROD_00322,Search,2026-07-10 13:12:35,SESS_784220,kitchen,Kitchen,Tablet,22,0,0,0,0,0
INT_0014952,CUST_01484,PROD_00328,View,2026-07-10 13:14:23,SESS_784220,,Kitchen,Tablet,66,1,0,0,0,0
INT_0014953,CUST_01484,PROD_00328,Wishlist,2026-07-10 13:14:23,SESS_784220,,Kitchen,Tablet,29,1,1,0,0,0
INT_0014954,CUST_01484,PROD_00328,Cart,2026-07-10 13:14:23,SESS_784220,,Kitchen,Tablet,89,1,1,1,0,0
INT_0014955,CUST_01484,PROD_00328,Purchase,2026-07-10 13:14:23,SESS_784220,,Kitchen,Tablet,244,1,1,1,1,0
INT_0014956,CUST_01484,PROD_00328,Rating,2026-07-13 13:14:23,SESS_784220,,Kitchen,Tablet,60,1,1,1,1,4
INT_0014957,CUST_01484,PROD_00302,View,2026-07-10 13:16:18,SESS_784220,,Kitchen,Tablet,119,1,0,0,0,0
INT_0014958,CUST_01484,PROD_00302,Wishlist,2026-07-10 13:16:18,SESS_784220,,Kitchen,Tablet,16,1,1,0,0,0
INT_0014959,CUST_01484,PROD_00302,Cart,2026-07-10 13:16:18,SESS_784220,,Kitchen,Tablet,57,1,1,1,0,0
INT_0014960,CUST_01484,PROD_00302,Purchase,2026-07-10 13:16:18,SESS_784220,,Kitchen,Tablet,169,1,1,1,1,0
INT_0014961,CUST_01484,PROD_00302,Rating,2026-07-13 13:16:18,SESS_784220,,Kitchen,Tablet,84,1,1,1,1,3
INT_0014962,CUST_02820,PROD_00325,Search,2026-08-04 04:06:35,SESS_644730,kitchen,Kitchen,Mobile App,37,0,0,0,0,0
INT_0014963,CUST_02820,PROD_00323,View,2026-08-04 04:08:00,SESS_644730,,Kitchen,Mobile App,39,1,0,0,0,0
INT_0014964,CUST_00325,PROD_00027,Search,2026-09-04 12:04:35,SESS_401940,electronics,Electronics,Mobile Web,15,0,0,0,0,0
INT_0014965,CUST_00325,PROD_00031,View,2026-09-04 12:05:33,SESS_401940,,Electronics,Mobile Web,109,1,0,0,0,0
INT_0014966,CUST_00325,PROD_00034,View,2026-09-04 12:07:34,SESS_401940,,Electronics,Mobile Web,198,1,0,0,0,0
INT_0014967,CUST_01948,PROD_00507,Search,2026-06-08 20:57:35,SESS_852527,accessories,Accessories,Desktop,57,0,0,0,0,0
INT_0014968,CUST_01948,PROD_00511,View,2026-06-08 20:59:02,SESS_852527,,Accessories,Desktop,151,1,0,0,0,0
INT_0014969,CUST_01948,PROD_00511,Cart,2026-06-08 20:59:02,SESS_852527,,Accessories,Desktop,67,1,0,1,0,0
INT_0014970,CUST_01948,PROD_00511,Purchase,2026-06-08 20:59:02,SESS_852527,,Accessories,Desktop,121,1,0,1,1,0
INT_0014971,CUST_01948,PROD_00544,View,2026-06-08 21:00:56,SESS_852527,,Accessories,Desktop,152,1,0,0,0,0
INT_0014972,CUST_01948,PROD_00544,Cart,2026-06-08 21:00:56,SESS_852527,,Accessories,Desktop,84,1,0,1,0,0
INT_0014973,CUST_00078,PROD_00018,Search,2026-04-23 07:21:35,SESS_979766,electronics,Electronics,Mobile Web,32,0,0,0,0,0
INT_0014974,CUST_00078,PROD_00042,View,2026-04-23 07:23:48,SESS_979766,,Electronics,Mobile Web,189,1,0,0,0,0
INT_0014975,CUST_00078,PROD_00042,Wishlist,2026-04-23 07:23:48,SESS_979766,,Electronics,Mobile Web,24,1,1,0,0,0
INT_0014976,CUST_00078,PROD_00042,Cart,2026-04-23 07:23:48,SESS_979766,,Electronics,Mobile Web,26,1,1,1,0,0
INT_0014977,CUST_00078,PROD_00042,Purchase,2026-04-23 07:23:48,SESS_979766,,Electronics,Mobile Web,86,1,1,1,1,0
INT_0014978,CUST_00078,PROD_00004,View,2026-04-23 07:26:35,SESS_979766,,Electronics,Mobile Web,180,1,0,0,0,0
INT_0014979,CUST_00078,PROD_00007,View,2026-04-23 07:28:44,SESS_979766,,Electronics,Mobile Web,197,1,0,0,0,0
INT_0014980,CUST_00078,PROD_00006,View,2026-04-23 07:30:02,SESS_979766,,Electronics,Mobile Web,48,1,0,0,0,0
INT_0014981,CUST_00078,PROD_00006,Wishlist,2026-04-23 07:30:02,SESS_979766,,Electronics,Mobile Web,18,1,1,0,0,0
INT_0014982,CUST_01606,PROD_00185,Search,2026-07-31 17:04:35,SESS_377320,footwear,Footwear,Mobile App,17,0,0,0,0,0
INT_0014983,CUST_01606,PROD_00186,View,2026-07-31 17:07:17,SESS_377320,,Footwear,Mobile App,230,1,0,0,0,0
INT_0014984,CUST_01606,PROD_00186,Cart,2026-07-31 17:07:17,SESS_377320,,Footwear,Mobile App,57,1,0,1,0,0
INT_0014985,CUST_01606,PROD_00205,View,2026-07-31 17:08:14,SESS_377320,,Footwear,Mobile App,146,1,0,0,0,0
INT_0014986,CUST_01606,PROD_00205,Cart,2026-07-31 17:08:14,SESS_377320,,Footwear,Mobile App,35,1,0,1,0,0
INT_0014987,CUST_01606,PROD_00205,Purchase,2026-07-31 17:08:14,SESS_377320,,Footwear,Mobile App,110,1,0,1,1,0
INT_0014988,CUST_01606,PROD_00205,Rating,2026-08-04 17:08:14,SESS_377320,,Footwear,Mobile App,35,1,0,1,1,4
INT_0014989,CUST_01498,PROD_00569,Search,2026-05-08 05:43:35,SESS_582014,beverages,Grocery,Mobile Web,51,0,0,0,0,0
INT_0014990,CUST_01498,PROD_00570,View,2026-05-08 05:44:44,SESS_582014,,Grocery,Mobile Web,229,1,0,0,0,0
INT_0014991,CUST_01498,PROD_00570,Cart,2026-05-08 05:44:44,SESS_582014,,Grocery,Mobile Web,60,1,0,1,0,0
INT_0014992,CUST_01498,PROD_00562,View,2026-05-08 05:46:22,SESS_582014,,Grocery,Mobile Web,197,1,0,0,0,0
INT_0014993,CUST_01325,PROD_00119,Search,2026-07-25 08:18:35,SESS_507769,ultrabooks,Laptops,Tablet,54,0,0,0,0,0
INT_0014994,CUST_01325,PROD_00091,View,2026-07-25 08:19:47,SESS_507769,,Laptops,Tablet,152,1,0,0,0,0
INT_0014995,CUST_01325,PROD_00118,View,2026-07-25 08:21:03,SESS_507769,,Laptops,Tablet,152,1,0,0,0,0
INT_0014996,CUST_01325,PROD_00118,Wishlist,2026-07-25 08:21:03,SESS_507769,,Laptops,Tablet,6,1,1,0,0,0
INT_0014997,CUST_01325,PROD_00118,Cart,2026-07-25 08:21:03,SESS_507769,,Laptops,Tablet,74,1,1,1,0,0
INT_0014998,CUST_01325,PROD_00118,Purchase,2026-07-25 08:21:03,SESS_507769,,Laptops,Tablet,199,1,1,1,1,0
INT_0014999,CUST_01325,PROD_00118,Rating,2026-08-01 08:21:03,SESS_507769,,Laptops,Tablet,44,1,1,1,1,3
INT_0015000,CUST_01325,PROD_00471,Purchase,2026-07-25 08:21:03,SESS_507769,,Gaming,Tablet,51,1,0,1,1,0
INT_0015001,CUST_01325,PROD_00114,View,2026-07-25 08:23:53,SESS_507769,,Laptops,Tablet,78,1,0,0,0,0
INT_0015002,CUST_01325,PROD_00105,View,2026-07-25 08:26:35,SESS_507769,,Laptops,Tablet,96,1,0,0,0,0
INT_0015003,CUST_00361,PROD_00273,Search,2026-05-26 12:42:35,SESS_646035,decor,Home,Mobile App,53,0,0,0,0,0
INT_0015004,CUST_00361,PROD_00291,View,2026-05-26 12:44:17,SESS_646035,,Home,Mobile App,23,1,0,0,0,0
INT_0015005,CUST_01789,PROD_00220,Search,2026-06-16 17:28:35,SESS_242343,fragrances,Beauty,Desktop,52,0,0,0,0,0
INT_0015006,CUST_01789,PROD_00232,View,2026-06-16 17:29:56,SESS_242343,,Beauty,Desktop,161,1,0,0,0,0
INT_0015007,CUST_01789,PROD_00234,View,2026-06-16 17:32:17,SESS_242343,,Beauty,Desktop,62,1,0,0,0,0
INT_0015008,CUST_01789,PROD_00234,Wishlist,2026-06-16 17:32:17,SESS_242343,,Beauty,Desktop,24,1,1,0,0,0
INT_0015009,CUST_01789,PROD_00248,View,2026-06-16 17:33:17,SESS_242343,,Beauty,Desktop,106,1,0,0,0,0
INT_0015010,CUST_01789,PROD_00225,View,2026-06-16 17:34:35,SESS_242343,,Beauty,Desktop,162,1,0,0,0,0
INT_0015011,CUST_01789,PROD_00225,Cart,2026-06-16 17:34:35,SESS_242343,,Beauty,Desktop,75,1,0,1,0,0
INT_0015012,CUST_01789,PROD_00225,Purchase,2026-06-16 17:34:35,SESS_242343,,Beauty,Desktop,271,1,0,1,1,0
INT_0015013,CUST_02140,PROD_00410,Search,2026-07-14 05:23:35,SESS_586771,sports,Sports,Desktop,42,0,0,0,0,0
INT_0015014,CUST_02140,PROD_00383,View,2026-07-14 05:26:07,SESS_586771,,Sports,Desktop,118,1,0,0,0,0
INT_0015015,CUST_02140,PROD_00383,Cart,2026-07-14 05:26:07,SESS_586771,,Sports,Desktop,62,1,0,1,0,0
INT_0015016,CUST_02140,PROD_00386,View,2026-07-14 05:28:45,SESS_586771,,Sports,Desktop,211,1,0,0,0,0
INT_0015017,CUST_02140,PROD_00391,View,2026-07-14 05:29:15,SESS_586771,,Sports,Desktop,89,1,0,0,0,0
INT_0015018,CUST_02140,PROD_00385,View,2026-07-14 05:31:45,SESS_586771,,Sports,Desktop,34,1,0,0,0,0
INT_0015019,CUST_02280,PROD_00253,Search,2026-04-26 20:43:35,SESS_270160,home,Home,Tablet,42,0,0,0,0,0
INT_0015020,CUST_02280,PROD_00278,View,2026-04-26 20:45:15,SESS_270160,,Home,Tablet,28,1,0,0,0,0
INT_0015021,CUST_02280,PROD_00278,Cart,2026-04-26 20:45:15,SESS_270160,,Home,Tablet,41,1,0,1,0,0
INT_0015022,CUST_02280,PROD_00270,View,2026-04-26 20:46:01,SESS_270160,,Home,Tablet,154,1,0,0,0,0
INT_0015023,CUST_02280,PROD_00270,Cart,2026-04-26 20:46:01,SESS_270160,,Home,Tablet,88,1,0,1,0,0
INT_0015024,CUST_02280,PROD_00293,View,2026-04-26 20:48:12,SESS_270160,,Home,Tablet,103,1,0,0,0,0
INT_0015025,CUST_02280,PROD_00275,View,2026-04-26 20:48:56,SESS_270160,,Home,Tablet,109,1,0,0,0,0
INT_0015026,CUST_02101,PROD_00170,Search,2026-03-19 10:58:35,SESS_464892,running shoes,Footwear,Mobile App,27,0,0,0,0,0
INT_0015027,CUST_02101,PROD_00187,View,2026-03-19 10:59:57,SESS_464892,,Footwear,Mobile App,26,1,0,0,0,0
INT_0015028,CUST_02101,PROD_00187,Cart,2026-03-19 10:59:57,SESS_464892,,Footwear,Mobile App,48,1,0,1,0,0
INT_0015029,CUST_02101,PROD_00187,Purchase,2026-03-19 10:59:57,SESS_464892,,Footwear,Mobile App,265,1,0,1,1,0
INT_0015030,CUST_02101,PROD_00141,Purchase,2026-03-19 10:59:57,SESS_464892,,Fashion,Mobile App,84,1,0,1,1,0
INT_0015031,CUST_02101,PROD_00170,View,2026-03-19 11:02:39,SESS_464892,,Footwear,Mobile App,173,1,0,0,0,0
INT_0015032,CUST_02628,PROD_00153,Search,2026-07-09 01:25:35,SESS_897136,men's clothing,Fashion,Tablet,18,0,0,0,0,0
INT_0015033,CUST_02628,PROD_00167,View,2026-07-09 01:27:19,SESS_897136,,Fashion,Tablet,145,1,0,0,0,0
INT_0015034,CUST_02628,PROD_00139,View,2026-07-09 01:28:04,SESS_897136,,Fashion,Tablet,40,1,0,0,0,0
INT_0015035,CUST_02628,PROD_00152,View,2026-07-09 01:30:57,SESS_897136,,Fashion,Tablet,88,1,0,0,0,0
INT_0015036,CUST_02628,PROD_00148,View,2026-07-09 01:33:56,SESS_897136,,Fashion,Tablet,33,1,0,0,0,0
INT_0015037,CUST_02566,PROD_00488,Search,2026-04-28 01:34:35,SESS_472091,accessories,Gaming,Mobile Web,16,0,0,0,0,0
INT_0015038,CUST_02566,PROD_00471,View,2026-04-28 01:36:25,SESS_472091,,Gaming,Mobile Web,71,1,0,0,0,0
INT_0015039,CUST_02566,PROD_00471,Wishlist,2026-04-28 01:36:25,SESS_472091,,Gaming,Mobile Web,24,1,1,0,0,0
INT_0015040,CUST_01480,PROD_00205,Search,2026-07-07 20:28:35,SESS_141586,running shoes,Footwear,Desktop,19,0,0,0,0,0
INT_0015041,CUST_01480,PROD_00185,View,2026-07-07 20:31:00,SESS_141586,,Footwear,Desktop,138,1,0,0,0,0
INT_0015042,CUST_01480,PROD_00169,View,2026-07-07 20:31:35,SESS_141586,,Footwear,Desktop,69,1,0,0,0,0
