Product_ID,Product_Name,Category,Subcategory,Brand,Price,Discount,Final_Price,Rating,Review_Count,Stock,Popularity_Score,Product_Description,Product_Tags,Age_Group,Gender_Target,Color,Size,Created_Date,Image_URL,Status
PROD_00383,Cosco Carbon Fiber Badminton Racket - Charcoal,Sports,Outdoor Sports,Cosco,2050.0,50,1025.0,3.6,193,76,52.3,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Cosco.,"badminton,racket,sports,outdoor,games,cosco,sports,charcoal",25-50,All,Charcoal,256GB,2026-04-08,https://images.unsplash.com/photo-1500000000383?auto=format&fit=crop&w=600&q=80,Active
PROD_00384,Nivia Quick Dry Athletic Training Shorts - Crimson Red,Sports,Sportswear,Nivia,14310.0,40,8586.0,4.4,392,213,65.5,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Nivia.,"shorts,sportswear,gym,training,running,nivia,sports,crimson red",All Ages,All,Crimson Red,Standard,2025-07-11,https://images.unsplash.com/photo-1500000000384?auto=format&fit=crop&w=600&q=80,Active
PROD_00385,Nivia Quick Dry Athletic Training Shorts - Midnight Black,Sports,Sportswear,Nivia,15980.0,35,10387.0,4.4,254,43,57.8,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Nivia.,"shorts,sportswear,gym,training,running,nivia,sports,midnight black",25-50,All,Midnight Black,16GB RAM,2026-01-13,https://images.unsplash.com/photo-1500000000385?auto=format&fit=crop&w=600&q=80,Active
PROD_00386,Boldfit Quick Dry Athletic Training Shorts - Crimson Red,Sports,Sportswear,Boldfit,1770.0,25,1327.5,4.2,307,174,56.7,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Boldfit.,"shorts,sportswear,gym,training,running,boldfit,sports,crimson red",Teens & Youth,All,Crimson Red,128GB,2024-12-09,https://images.unsplash.com/photo-1500000000386?auto=format&fit=crop&w=600&q=80,Active
PROD_00387,Puma Extra Thick Non-Slip Eco Yoga Mat,Sports,Yoga,Puma,15200.0,10,13680.0,4.5,74,128,57.4,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Puma.,"yoga mat,fitness,exercise,wellness,yoga,puma,sports,pearl white",18-35,All,Pearl White,512GB,2026-07-19,https://images.unsplash.com/photo-1500000000387?auto=format&fit=crop&w=600&q=80,Active
PROD_00388,Cosco Extra Thick Non-Slip Eco Yoga Mat,Sports,Yoga,Cosco,1020.0,15,867.0,4.2,50,207,47.6,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Cosco.,"yoga mat,fitness,exercise,wellness,yoga,cosco,sports,navy blue",25-50,All,Navy Blue,Default,2025-05-06,https://images.unsplash.com/photo-1500000000388?auto=format&fit=crop&w=600&q=80,Active
PROD_00389,Decathlon Carbon Fiber Badminton Racket,Sports,Outdoor Sports,Decathlon,15510.0,20,12408.0,4.7,264,72,63.3,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Decathlon.,"badminton,racket,sports,outdoor,games,decathlon,sports,midnight black",25-50,All,Midnight Black,Standard,2025-01-23,https://images.unsplash.com/photo-1500000000389?auto=format&fit=crop&w=600&q=80,Active
PROD_00390,Cosco Extra Thick Non-Slip Eco Yoga Mat - Olive Green,Sports,Yoga,Cosco,13420.0,40,8052.0,3.9,310,237,53.6,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Cosco.,"yoga mat,fitness,exercise,wellness,yoga,cosco,sports,olive green",Adults,All,Olive Green,256GB,2025-07-10,https://images.unsplash.com/photo-1500000000390?auto=format&fit=crop&w=600&q=80,Active
PROD_00391,Yonex Adjustable Hex Dumbbells Pair,Sports,Fitness Equipment,Yonex,14150.0,35,9197.5,3.7,853,24,76.3,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Yonex.,"dumbbells,weights,gym,fitness,bodybuilding,yonex,sports,charcoal",Adults,All,Charcoal,512GB,2025-11-15,https://images.unsplash.com/photo-1500000000391?auto=format&fit=crop&w=600&q=80,Active
PROD_00392,Nivia Extra Thick Non-Slip Eco Yoga Mat - Pearl White,Sports,Yoga,Nivia,13130.0,15,11160.5,4.1,110,89,52.6,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Nivia.,"yoga mat,fitness,exercise,wellness,yoga,nivia,sports,pearl white",25-50,All,Pearl White,128GB,2025-04-23,https://images.unsplash.com/photo-1500000000392?auto=format&fit=crop&w=600&q=80,Active
PROD_00393,Cosco Carbon Fiber Badminton Racket - Navy Blue,Sports,Outdoor Sports,Cosco,6780.0,15,5763.0,3.6,98,151,45.8,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Cosco.,"badminton,racket,sports,outdoor,games,cosco,sports,navy blue",18-35,All,Navy Blue,16GB RAM,2026-04-14,https://images.unsplash.com/photo-1500000000393?auto=format&fit=crop&w=600&q=80,Active
PROD_00394,Decathlon Quick Dry Athletic Training Shorts,Sports,Sportswear,Decathlon,14790.0,40,8874.0,4.8,284,158,69.1,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Decathlon.,"shorts,sportswear,gym,training,running,decathlon,sports,classic beige",All Ages,All,Classic Beige,128GB,2024-11-15,https://images.unsplash.com/photo-1500000000394?auto=format&fit=crop&w=600&q=80,Active
PROD_00395,Boldfit Anti-Burst Gym Exercise Ball with Pump - Crimson Red,Sports,Fitness Equipment,Boldfit,15890.0,35,10328.5,3.7,90,217,44.7,Core strengthening and pilates stability swiss ball. Designed with premium quality materials by Boldfit.,"fitness,gym,exercise,workout,ball,boldfit,sports,crimson red",18-35,All,Crimson Red,Default,2026-04-05,https://images.unsplash.com/photo-1500000000395?auto=format&fit=crop&w=600&q=80,Active
PROD_00396,Nivia Quick Dry Athletic Training Shorts,Sports,Sportswear,Nivia,11680.0,25,8760.0,4.8,495,157,73.7,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Nivia.,"shorts,sportswear,gym,training,running,nivia,sports,classic beige",Adults,All,Classic Beige,Standard,2026-01-06,https://images.unsplash.com/photo-1500000000396?auto=format&fit=crop&w=600&q=80,Active
PROD_00397,Cosco Carbon Fiber Badminton Racket,Sports,Outdoor Sports,Cosco,13800.0,40,8280.0,4.5,366,216,61.1,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Cosco.,"badminton,racket,sports,outdoor,games,cosco,sports,pearl white",All Ages,All,Pearl White,Default,2026-05-23,https://images.unsplash.com/photo-1500000000397?auto=format&fit=crop&w=600&q=80,Active
PROD_00398,Cosco Extra Thick Non-Slip Eco Yoga Mat - Classic Beige,Sports,Yoga,Cosco,8670.0,5,8236.5,3.6,115,173,41.9,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Cosco.,"yoga mat,fitness,exercise,wellness,yoga,cosco,sports,classic beige",All Ages,All,Classic Beige,16GB RAM,2024-12-20,https://images.unsplash.com/photo-1500000000398?auto=format&fit=crop&w=600&q=80,Active
PROD_00399,Decathlon Quick Dry Athletic Training Shorts,Sports,Sportswear,Decathlon,1030.0,40,618.0,4.1,265,245,59.6,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Decathlon.,"shorts,sportswear,gym,training,running,decathlon,sports,olive green",Teens & Youth,All,Olive Green,16GB RAM,2025-08-04,https://images.unsplash.com/photo-1500000000399?auto=format&fit=crop&w=600&q=80,Active
PROD_00400,Puma Adjustable Hex Dumbbells Pair,Sports,Fitness Equipment,Puma,7820.0,15,6647.0,4.8,267,26,61.5,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Puma.,"dumbbells,weights,gym,fitness,bodybuilding,puma,sports,classic beige",Teens & Youth,All,Classic Beige,Default,2025-02-19,https://images.unsplash.com/photo-1500000000400?auto=format&fit=crop&w=600&q=80,Active
PROD_00401,Yonex Carbon Fiber Badminton Racket - Navy Blue,Sports,Outdoor Sports,Yonex,2190.0,0,2190.0,4.0,34,57,48.2,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Yonex.,"badminton,racket,sports,outdoor,games,yonex,sports,navy blue",All Ages,All,Navy Blue,Default,2025-10-10,https://images.unsplash.com/photo-1500000000401?auto=format&fit=crop&w=600&q=80,Active
PROD_00402,Yonex Carbon Fiber Badminton Racket - Space Gray,Sports,Outdoor Sports,Yonex,4320.0,40,2592.0,4.1,434,98,64.5,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Yonex.,"badminton,racket,sports,outdoor,games,yonex,sports,space gray",Teens & Youth,All,Space Gray,128GB,2024-10-02,https://images.unsplash.com/photo-1500000000402?auto=format&fit=crop&w=600&q=80,Active
PROD_00403,Nivia Carbon Fiber Badminton Racket - Olive Green,Sports,Outdoor Sports,Nivia,6140.0,40,3684.0,4.2,141,83,53.4,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Nivia.,"badminton,racket,sports,outdoor,games,nivia,sports,olive green",Adults,All,Olive Green,16GB RAM,2025-07-18,https://images.unsplash.com/photo-1500000000403?auto=format&fit=crop&w=600&q=80,Active
PROD_00404,Boldfit Extra Thick Non-Slip Eco Yoga Mat - Space Gray,Sports,Yoga,Boldfit,11290.0,10,10161.0,3.6,330,135,53.2,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Boldfit.,"yoga mat,fitness,exercise,wellness,yoga,boldfit,sports,space gray",18-35,All,Space Gray,Standard,2025-09-17,https://images.unsplash.com/photo-1500000000404?auto=format&fit=crop&w=600&q=80,Active
PROD_00405,Puma Quick Dry Athletic Training Shorts - Midnight Black,Sports,Sportswear,Puma,430.0,5,408.5,4.7,84,125,59.6,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Puma.,"shorts,sportswear,gym,training,running,puma,sports,midnight black",Teens & Youth,All,Midnight Black,128GB,2025-06-10,https://images.unsplash.com/photo-1500000000405?auto=format&fit=crop&w=600&q=80,Active
PROD_00406,Decathlon Anti-Burst Gym Exercise Ball with Pump,Sports,Fitness Equipment,Decathlon,940.0,30,658.0,4.8,421,107,71.0,Core strengthening and pilates stability swiss ball. Designed with premium quality materials by Decathlon.,"fitness,gym,exercise,workout,ball,decathlon,sports,crimson red",25-50,All,Crimson Red,128GB,2025-03-14,https://images.unsplash.com/photo-1500000000406?auto=format&fit=crop&w=600&q=80,Active
PROD_00407,Boldfit Adjustable Hex Dumbbells Pair - Classic Beige,Sports,Fitness Equipment,Boldfit,7220.0,15,6137.0,4.7,103,243,59.2,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Boldfit.,"dumbbells,weights,gym,fitness,bodybuilding,boldfit,sports,classic beige",18-35,All,Classic Beige,Default,2025-11-10,https://images.unsplash.com/photo-1500000000407?auto=format&fit=crop&w=600&q=80,Active
PROD_00408,Decathlon Extra Thick Non-Slip Eco Yoga Mat - Classic Beige,Sports,Yoga,Decathlon,9980.0,0,9980.0,4.0,16,172,40.6,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Decathlon.,"yoga mat,fitness,exercise,wellness,yoga,decathlon,sports,classic beige",Adults,All,Classic Beige,16GB RAM,2026-03-21,https://images.unsplash.com/photo-1500000000408?auto=format&fit=crop&w=600&q=80,Active
PROD_00409,Yonex Anti-Burst Gym Exercise Ball with Pump - Olive Green,Sports,Fitness Equipment,Yonex,3480.0,0,3480.0,4.5,439,22,71.8,Core strengthening and pilates stability swiss ball. Designed with premium quality materials by Yonex.,"fitness,gym,exercise,workout,ball,yonex,sports,olive green",Teens & Youth,All,Olive Green,256GB,2025-02-13,https://images.unsplash.com/photo-1500000000409?auto=format&fit=crop&w=600&q=80,Active
PROD_00410,Boldfit Adjustable Hex Dumbbells Pair,Sports,Fitness Equipment,Boldfit,13110.0,15,11143.5,4.3,32,54,48.8,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Boldfit.,"dumbbells,weights,gym,fitness,bodybuilding,boldfit,sports,rose gold",25-50,All,Rose Gold,16GB RAM,2025-07-12,https://images.unsplash.com/photo-1500000000410?auto=format&fit=crop&w=600&q=80,Active
PROD_00411,Decathlon Quick Dry Athletic Training Shorts - Crimson Red,Sports,Sportswear,Decathlon,9090.0,40,5454.0,3.9,84,247,43.5,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Decathlon.,"shorts,sportswear,gym,training,running,decathlon,sports,crimson red",Teens & Youth,All,Crimson Red,128GB,2025-03-22,https://images.unsplash.com/photo-1500000000411?auto=format&fit=crop&w=600&q=80,Active
PROD_00412,Puma Adjustable Hex Dumbbells Pair - Classic Beige,Sports,Fitness Equipment,Puma,9160.0,15,7786.0,4.6,554,203,72.7,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Puma.,"dumbbells,weights,gym,fitness,bodybuilding,puma,sports,classic beige",Teens & Youth,All,Classic Beige,256GB,2025-05-15,https://images.unsplash.com/photo-1500000000412?auto=format&fit=crop&w=600&q=80,Active
PROD_00413,Decathlon Quick Dry Athletic Training Shorts,Sports,Sportswear,Decathlon,10270.0,15,8729.5,4.4,556,63,74.2,Moisture wicking running gym shorts with zippered pockets. Designed with premium quality materials by Decathlon.,"shorts,sportswear,gym,training,running,decathlon,sports,charcoal",25-50,All,Charcoal,Default,2025-07-03,https://images.unsplash.com/photo-1500000000413?auto=format&fit=crop&w=600&q=80,Active
PROD_00414,Puma Adjustable Hex Dumbbells Pair,Sports,Fitness Equipment,Puma,1800.0,25,1350.0,3.6,168,243,44.5,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Puma.,"dumbbells,weights,gym,fitness,bodybuilding,puma,sports,rose gold",25-50,All,Rose Gold,Default,2025-10-12,https://images.unsplash.com/photo-1500000000414?auto=format&fit=crop&w=600&q=80,Active
PROD_00415,Nivia Adjustable Hex Dumbbells Pair - Classic Beige,Sports,Fitness Equipment,Nivia,11040.0,15,9384.0,4.2,194,56,52.1,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Nivia.,"dumbbells,weights,gym,fitness,bodybuilding,nivia,sports,classic beige",18-35,All,Classic Beige,256GB,2025-12-25,https://images.unsplash.com/photo-1500000000415?auto=format&fit=crop&w=600&q=80,Active
PROD_00416,Nivia Adjustable Hex Dumbbells Pair - Navy Blue,Sports,Fitness Equipment,Nivia,5920.0,5,5624.0,3.7,122,25,48.6,Cast iron rubber-encased heavy weights for home gym workouts. Designed with premium quality materials by Nivia.,"dumbbells,weights,gym,fitness,bodybuilding,nivia,sports,navy blue",18-35,All,Navy Blue,128GB,2024-10-19,https://images.unsplash.com/photo-1500000000416?auto=format&fit=crop&w=600&q=80,Active
PROD_00417,Puma Carbon Fiber Badminton Racket - Midnight Black,Sports,Outdoor Sports,Puma,6160.0,25,4620.0,4.2,77,230,54.0,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Puma.,"badminton,racket,sports,outdoor,games,puma,sports,midnight black",All Ages,All,Midnight Black,16GB RAM,2025-11-21,https://images.unsplash.com/photo-1500000000417?auto=format&fit=crop&w=600&q=80,Active
PROD_00418,Nivia Carbon Fiber Badminton Racket,Sports,Outdoor Sports,Nivia,9370.0,0,9370.0,4.2,86,113,50.2,High tension lightweight isometric tournament badminton racket. Designed with premium quality materials by Nivia.,"badminton,racket,sports,outdoor,games,nivia,sports,rose gold",Teens & Youth,All,Rose Gold,256GB,2025-02-22,https://images.unsplash.com/photo-1500000000418?auto=format&fit=crop&w=600&q=80,Active
PROD_00419,Puma Anti-Burst Gym Exercise Ball with Pump - Silver,Sports,Fitness Equipment,Puma,2230.0,40,1338.0,4.1,215,181,49.7,Core strengthening and pilates stability swiss ball. Designed with premium quality materials by Puma.,"fitness,gym,exercise,workout,ball,puma,sports,silver",18-35,All,Silver,512GB,2024-10-08,https://images.unsplash.com/photo-1500000000419?auto=format&fit=crop&w=600&q=80,Active
PROD_00420,Cosco Extra Thick Non-Slip Eco Yoga Mat,Sports,Yoga,Cosco,13840.0,10,12456.0,4.3,266,65,56.3,6mm TPE high-density alignment yoga mat with carry strap. Designed with premium quality materials by Cosco.,"yoga mat,fitness,exercise,wellness,yoga,cosco,sports,classic beige",25-50,All,Classic Beige,Default,2024-12-10,https://images.unsplash.com/photo-1500000000420?auto=format&fit=crop&w=600&q=80,Active
PROD_00421,O'Reilly The Psychology of Money,Books,Business & Finance,O'Reilly,2160.0,25,1620.0,4.0,297,107,54.7,"Timeless lessons on wealth, greed, and happiness by Morgan Housel. Designed with premium quality materials by O'Reilly.","book,finance,money,investing,reading,o'reilly,books,pearl white",Teens & Youth,All,Pearl White,512GB,2026-02-26,https://images.unsplash.com/photo-1500000000421?auto=format&fit=crop&w=600&q=80,Active
